100000	2	3		
B	Y	0	0.851536	0.488175
Z	Y	0.485899	0	0.335459
Z	Y	0.74122	0.602137	0.911193
Z	G	0	0.67954	0
B	Y	0.445656	0	0
Z	E	0	0	0.526668
C	F	0.735465	0.00838	0.64375
A	F	0	0.415488	0
C	E	0	0	0.385697
C	E	0.313856	0	0
D	Y	0.043294	0.245193	0
Z	F	0.2899	0.294524	0.47141
Z	Y	0.447123	0.393064	0.341392
C	E	0.182242	0.445748	0.688342
B	Y	0.663494	0.500408	0.325223
Z	F	0.064029	0.908491	0.144974
B	E	0.901789	0	0.075013
A	Y	0.883684	0.212933	0
A	F	0.458372	0.788847	0
C	F	0	0.453079	0.370846
C	F	0	0.138929	0.776304
A	G	0	0.389367	0.059812
A	G	0	0.190587	0.684013
Z	F	0	0.865319	0.238292
B	F	0.780571	0.787762	0
C	E	0.720051	0.536679	0.445211
Z	E	0	0	0.436317
Z	F	0.188829	0.322664	0
C	F	0	0	0
Z	F	0.477053	0.851124	0.184939
A	E	0.441993	0	0
B	Y	0.96592	0	0.777058
B	Y	0.301654	0.279231	0
D	E	0	0.434878	0
A	E	0	0.242877	0.329093
B	Y	0	0.371589	0.433751
B	Y	0.013433	0.424562	0
Z	F	0.292107	0.585645	0.944542
C	Y	0.542557	0.969712	0
D	F	0.057586	0.931163	0
Z	Y	0.328119	0	0
B	E	0.571626	0	0.976091
B	F	0	0.969394	0.820459
Z	H	0.501626	0.082232	0.822705
B	E	0.338336	0.483321	0
A	G	0	0.723628	0
A	E	0	0.447446	0
C	E	0	0.908075	0.6352
C	Y	0.252344	0.292603	0
A	G	0.828637	0.300431	0.5733
C	F	0	0.449785	0.907161
B	Y	0.46735	0.263328	0
A	Y	0.512084	0.850586	0.039423
C	Y	0.659633	0.402002	0.60488
Z	E	0.859804	0	0.360581
A	Y	0.27669	0.910431	0
C	Y	0	0.380982	0.771499
A	E	0	0.84723	0.902259
Z	Y	0.884966	0.114845	0.703756
A	F	0.414728	0	0.320524
B	Y	0.722181	0.062666	0
Z	F	0.646923	0.726489	0.205823
A	Y	0.958076	0.425909	0
A	G	0.336264	0	0
B	E	0.284287	0.650159	0
A	Y	0.66691	0.427254	0.455641
Z	Y	0.928181	0.550642	0.051347
Z	E	0.688184	0.333913	0.783978
Z	F	0	0	0
D	E	0	0.611275	0
Z	H	0	0.464043	0
C	E	0.379324	0	0.832884
B	F	0.16316	0.031532	0.402661
A	Y	0.75877	0	0.795242
Z	F	0.892313	0.386972	0.099099
Z	F	0.136171	0.97608	0
Z	G	0.055026	0.234001	0
A	G	0	0	0.364269
A	Y	0.178513	0	0.191185
A	F	0.454549	0.791457	0.406279
Z	E	0.337237	0	0
Z	E	0	0.749361	0.134799
A	F	0.37774	0.444822	0.0869
Z	Y	0	0	0.04564
Z	F	0.499684	0.087913	0.911664
D	Y	0.278715	0	0
B	Y	0	0.707048	0
B	Y	0	0.754866	0.83769
Z	E	0.851606	0	0
C	G	0.231039	0.739817	0
B	F	0	0.941694	0
A	G	0.480549	0.880827	0.635813
B	F	0.282216	0	0.999755
Z	F	0.334884	0.499006	0.669192
Z	E	0.268548	0.883367	0.273064
A	F	0.197599	0.390695	0.650701
A	H	0.273269	0.829895	0.822985
A	G	0.431993	0	0.867234
B	Y	0	0	0
A	Y	0	0	0.622003
A	Y	0	0	0.472463
Z	E	0.704581	0	0.4189
B	Y	0	0	0.247907
A	Y	0.566939	0.069116	0.919909
C	F	0.616942	0	0.541996
A	Y	0.588956	0.926194	0.866401
Z	G	0	0.443361	0
A	Y	0	0.967135	0.438283
C	Y	0	0	0
D	G	0.414352	0.147023	0
B	E	0	0.511231	0.986316
A	E	0.43279	0	0.01322
A	E	0.216355	0.996546	0.127411
Z	G	0.381097	0.180239	0
Z	G	0	0.441393	0.848414
D	F	0.120544	0.937658	0
A	H	0.463808	0.578019	0
A	Y	0.885702	0	0.573512
B	E	0.506554	0.41382	0.5332
Z	E	0.412812	0.701073	0
Z	Y	0.414978	0.419564	0
A	E	0.695786	0.243485	0
B	F	0	0.404699	0.805237
C	Y	0.72733	0	0.406624
B	Y	0.517894	0.48872	0.393205
D	E	0.597944	0	0.342666
A	F	0.418355	0.167814	0.742338
A	F	0.262622	0	0.469727
Z	F	0	0.412667	0.181625
B	F	0	0.412851	0.626012
A	F	0.537304	0.274428	0.944568
D	Y	0	0	0.533566
Z	Y	0.467931	0.326727	0.306582
D	E	0.703906	0	0.567588
A	G	0	0.788806	0.81823
C	E	0.282459	0.270014	0
A	F	0.597464	0	0
Z	E	0	0.42398	0.249992
A	Y	0	0	0.309471
A	Y	0.750568	0.549609	0
Z	E	0	0	0.273734
B	H	0	0.653357	0.670559
D	E	0.272939	0	0.601588
B	E	0	0.307975	0.844222
C	Y	0	0	0.773638
A	Y	0.874896	0.456017	0
A	F	0	0.473755	0.149868
C	F	0.46191	0.074533	0.449334
A	E	0	0	0.720409
A	G	0	0.255051	0.735065
A	E	0.58546	0	0.477255
B	F	0.598141	0.38227	0.324495
C	F	0.338197	0.002365	0
C	Y	0.271871	0.875091	0.301981
B	E	0	0	0.487726
B	E	0.741784	0.121783	0.371787
D	Y	0.605025	0.152541	0
A	E	0.544073	0.378325	0.425472
A	E	0.622188	0.760133	0
B	F	0.356989	0.60244	0.028776
Z	F	0	0.6894	0.156546
B	Y	0.282092	0	0.303941
A	F	0.185602	0.842144	0.834873
B	F	0.366761	0	0
A	F	0	0	0.335964
C	Y	0.5729	0.910384	0.436183
A	E	0.1341	0.733616	0.315904
Z	E	0.779426	0.476312	0.52856
A	G	0.638246	0	0
A	G	0.272731	0	0.488011
Z	Y	0.641312	0.583152	0
D	E	0	0.148296	0.500951
B	Y	0	0.587611	0.534686
A	E	0.948725	0.876906	0.511791
C	F	0	0.244705	0.741081
Z	F	0.466853	0.744565	0
Z	G	0	0.357048	0
Z	F	0	0.632725	0.279443
A	G	0.9092	0.559406	0.3497
Z	Y	0.357697	0	0.201228
Z	E	0.812225	0.390032	0.615656
Z	Y	0	0.739025	0.843319
Z	Y	0.959196	0	0.168471
Z	F	0.984669	0.610505	0.374336
A	E	0	0.893116	0.463036
C	E	0.742152	0.505395	0.360804
A	G	0.918183	0.574513	0.152428
Z	F	0.037338	0.923144	0.743891
B	E	0.621786	0.342451	0.700787
A	H	0.150289	0.079813	0
Z	G	0.802171	0	0.192596
Z	F	0.156816	0	0.681208
Z	G	0	0.15702	0
D	F	0.580922	0.732009	0
Z	Y	0.125028	0	0.581947
A	Y	0	0.332534	0.922055
D	F	0	0.246431	0.711771
B	F	0.855081	0	0.461119
Z	E	0.815039	0.347912	0
A	F	0.731791	0	0.340248
C	Y	0.202123	0	0.539309
A	G	0.5142	0.913893	0.536309
Z	Y	0	0.132529	0.792645
Z	F	0.630654	0	0
A	E	0.105821	0	0
A	Y	0.736387	0.782545	0.800175
B	F	0	0.084039	0.820375
A	E	0.387427	0.440004	0
A	G	0.632522	0.385267	0.008685
A	H	0.152533	0.079982	0.463619
C	Y	0.53448	0	0.737395
Z	Y	0	0.135591	0.751452
B	Y	0.880097	0.485274	0.605958
A	F	0	0	0
A	F	0.661583	0	0.947077
A	H	0	0.595794	0.425957
B	E	0.803688	0.09377	0.701119
C	E	0.232336	0	0.685033
A	Y	0.636913	0	0.398635
D	Y	0	0	0.4702
A	F	0	0	0.671131
A	E	0.069589	0.460824	0.648003
A	G	0.410101	0.576632	0.573954
Z	F	0	0.641687	0.734173
Z	E	0	0	0.707367
Z	E	0	0.000071	0
A	H	0.280032	0.14503	0.388119
B	H	0.13026	0.555236	0.623403
Z	F	0	0.38652	0.842409
A	G	0.437146	0	0.515011
D	Y	0.888506	0.41345	0.043963
A	F	0	0.47368	0.815157
A	E	0.627881	0.755047	0.018874
Z	E	0	0	0
Z	G	0	0	0.274966
D	Y	0.673902	0	0.603404
B	Y	0.32039	0.700531	0.572892
A	E	0.992653	0.411534	0.598097
C	G	0	0.432086	0.42225
D	E	0	0.890235	0.443644
Z	F	0.77186	0	0.132676
C	Y	0	0.329009	0.758599
A	Y	0.143796	0.96347	0.91349
Z	E	0.675986	0.683704	0.590956
C	E	0.303178	0	0.692351
B	E	0.600147	0.212937	0.661212
D	E	0.853436	0.860738	0
C	E	0	0	0.833918
A	H	0.862729	0.366236	0.095323
Z	Y	0.680001	0.041089	0
A	E	0.802272	0.699181	0.035132
A	E	0.435106	0	0.747125
A	G	0.29665	0	0.461888
A	E	0.574019	0	0.372336
C	Y	0.592676	0.216981	0
A	E	0.037733	0.573793	0.303914
A	Y	0.657758	0.535416	0
Z	Y	0.827087	0.384974	0
A	Y	0	0	0.550666
C	Y	0.879713	0	0.38596
A	Y	0.324572	0	0
Z	Y	0.333718	0	0.336375
Z	E	0	0	0.623479
A	Y	0.581557	0	0.883799
Z	E	0	0.680821	0.425566
B	G	0.095985	0	0.35674
Z	G	0	0.391639	0.529325
Z	Y	0.722279	0.392858	0.601164
Z	F	0.681569	0.36595	0
B	E	0.255836	0.434818	0
A	F	0.869258	0.181846	0.590953
A	Y	0.86036	0	0
A	Y	0	0.538395	0
Z	Y	0.502491	0.347746	0.485454
Z	H	0.506671	0.29706	0.270249
Z	E	0.540641	0.362454	0.019576
A	E	0.533254	0.530073	0
Z	E	0.597202	0.748937	0.097246
B	E	0.726346	0.834721	0
A	F	0.620738	0	0
Z	Y	0	0.404173	0.740825
B	F	0.845449	0.102741	0.514474
C	E	0.513797	0.104688	0.488012
A	F	0.366451	0.626185	0.0838
Z	E	0.598728	0.181192	0.698562
A	Y	0	0.606849	0.411526
Z	E	0.243896	0.819826	0.152188
Z	E	0.563924	0.79639	0
C	F	0	0	0.454923
A	Y	0	0	0.722446
Z	H	0.263876	0.959868	0
Z	E	0.252274	0.531353	0
A	Y	0	0	0.35121
Z	E	0.489277	0.661543	0
A	F	0	0.352819	0.141617
A	E	0.357491	0.883559	0.130515
Z	H	0.508161	0.220504	0
C	E	0.73127	0.217633	0.478083
Z	E	0.747198	0.587425	0.990562
A	F	0.36663	0.327721	0.78347
A	Y	0.349249	0.897876	0
Z	F	0.415461	0.60087	0.143327
A	F	0.671739	0	0
A	F	0.462768	0	0.838053
Z	E	0.803581	0.539902	0.476128
Z	Y	0.089516	0	0.656253
A	F	0.178292	0.302754	0
Z	E	0.562912	0	0.227443
A	Y	0.787583	0.589805	0.153613
A	E	0	0.613647	0.296309
Z	H	0.333117	0.919528	0.223085
B	F	0.355142	0.714302	0
B	G	0.710131	0	0.589698
A	Y	0	0.313195	0
A	Y	0	0.35386	0.374773
A	Y	0	0.723921	0.927722
Z	F	0.213968	0.949463	0.625806
A	Y	0.900816	0.489137	0.485358
B	Y	0.601728	0.908984	0.156463
A	F	0.61866	0.676093	0
Z	H	0.507669	0.662368	0.164505
A	Y	0.275906	0.241473	0.947666
A	Y	0	0.328619	0.433925
B	G	0	0	0
A	G	0	0.213701	0.466253
A	H	0.745661	0.182036	0.913127
Z	F	0	0.056208	0.948851
A	E	0.268666	0	0.56834
A	F	0	0.590284	0.43287
Z	Y	0.774763	0.640322	0
A	Y	0	0.075274	0.805758
A	F	0	0.622908	0
A	Y	0.335088	0	0
B	E	0.750811	0	0.659488
Z	F	0.883767	0.37252	0.594634
Z	E	0.231195	0.857394	0.372236
B	Y	0	0.342801	0
C	F	0	0.472456	0.484009
Z	E	0.826529	0.583684	0
A	F	0.80489	0	0.423431
A	Y	0	0.631458	0
B	Y	0	0.270546	0.493985
B	H	0.514012	0.123239	0.467898
D	E	0.480649	0	0.738327
A	Y	0	0	0
Z	Y	0	0.789668	0
Z	Y	0	0.736799	0.245208
C	E	0.116313	0.55312	0.586119
A	F	0	0.44293	0.877554
A	F	0.368924	0	0.352524
D	G	0	0.881505	0.352384
C	E	0	0.069615	0.664148
Z	F	0.868845	0.059325	0.405493
C	E	0.167336	0.974063	0.57426
Z	E	0.351594	0.161311	0.329519
A	Y	0.779709	0.653744	0.381797
Z	G	0.3838	0	0
B	F	0.896567	0	0.312275
Z	Y	0.321792	0.694683	0.014908
Z	E	0	0.413064	0
C	G	0.359407	0	0
Z	Y	0.014702	0.865981	0
A	Y	0.403741	0	0.94682
Z	F	0.542479	0.543636	0.650226
Z	H	0	0.942473	0
B	Y	0.4186	0.464619	0.047497
A	H	0.807074	0	0.265039
B	G	0	0.398187	0
A	H	0.494124	0.203862	0
Z	E	0.59971	0.875204	0
A	Y	0.307231	0.55252	0.432214
B	Y	0.000429	0.850353	0.594517
Z	G	0.439156	0.261632	0
A	Y	0.483308	0	0.570537
Z	F	0.441068	0.433924	0
Z	F	0	0	0
A	F	0.902714	0.453609	0.117949
Z	F	0	0.538099	0.322356
B	F	0.018834	0.320971	0.185241
Z	E	0	0.892338	0
Z	Y	0.486343	0.805289	0
B	Y	0.496618	0.835189	0
A	F	0.284382	0.20616	0.562195
A	H	0	0	0.063773
A	E	0.197916	0.249522	0.718517
A	F	0.126722	0	0.49665
D	E	0.657171	0.80986	0.323279
Z	H	0.761628	0.423771	0.516183
B	F	0.45883	0.667441	0
B	Y	0.65392	0.237624	0.841977
D	Y	0.538359	0.765876	0.123301
C	F	0.571112	0	0.802727
C	Y	0.966847	0.146204	0
Z	F	0.447414	0	0.143215
C	E	0.183024	0.349285	0.826943
D	F	0.504764	0.433915	0.840452
Z	Y	0.261292	0	0
Z	Y	0.095492	0.091375	0
Z	F	0.219965	0.338076	0
B	G	0	0	0.399967
Z	E	0.513463	0.889767	0.572942
B	F	0.501387	0	0.818175
Z	G	0.53686	0	0.135691
A	Y	0.2082	0.696226	0.104843
A	E	0.919279	0.220348	0
A	F	0.340422	0.573334	0.945865
C	F	0.578822	0	0
C	E	0.589079	0.06154	0
B	E	0.732704	0.531775	0.300408
C	E	0.574462	0.300872	0
A	E	0.889353	0	0.876113
B	E	0	0.634013	0.205597
B	F	0.833163	0.185209	0
B	E	0	0.186727	0.526743
A	E	0	0.649846	0.776599
Z	Y	0	0.300489	0.831175
B	F	0	0.523602	0
B	F	0.980264	0	0.010974
A	E	0.907238	0	0.747147
Z	E	0.677652	0.928193	0.123026
A	H	0.383578	0	0
Z	G	0	0	0
A	E	0.454997	0.982107	0
A	G	0	0	0
A	Y	0	0.558218	0.268903
C	Y	0.62552	0.21096	0.225767
A	Y	0.866405	0.077475	0
Z	H	0	0.918124	0
A	E	0.14618	0.617978	0.532399
A	F	0.204442	0.695534	0
A	Y	0.909555	0	0.111469
B	Y	0.258189	0.555825	0.00519
D	E	0.611769	0.701933	0.131429
A	E	0	0.03542	0.980533
C	F	0.292229	0.803193	0
Z	Y	0.166922	0.162814	0
C	E	0	0.486394	0.788668
B	Y	0.580544	0.034264	0
B	E	0.46615	0.465221	0.348116
A	Y	0.550958	0.236685	0.45926
Z	H	0.419884	0	0.602928
Z	G	0.383231	0.590319	0.457693
B	F	0.238209	0	0.651725
A	Y	0.364697	0.96544	0.291011
A	E	0.926235	0	0.363357
Z	F	0.080628	0.993574	0.120629
A	F	0.920777	0	0.764757
B	Y	0.131041	0.639798	0
A	E	0.398611	0.683195	0.66239
A	F	0.345744	0.815002	0
Z	E	0.675666	0.949426	0.327852
C	E	0.688597	0	0.489539
C	E	0.048886	0	0.405285
B	H	0.160321	0.703525	0.740159
A	F	0.517212	0.944761	0.532764
Z	F	0	0	0.093803
A	F	0.74776	0.059558	0.766149
Z	H	0.392245	0.544402	0
B	Y	0.375493	0.965344	0
A	H	0.151778	0.967045	0
A	Y	0	0.866298	0
Z	E	0.488691	0.703355	0.475849
Z	E	0.541846	0	0
Z	H	0.423099	0.237925	0.17435
A	E	0.336347	0.835655	0
Z	E	0	0.264424	0
A	Y	0.213492	0.896774	0.612551
B	E	0	0.342414	0.233179
C	E	0.203948	0.674127	0.603765
B	E	0.461911	0.954579	0.003985
Z	E	0.807675	0.022846	0.570452
A	Y	0.396417	0.691941	0.354671
A	Y	0.552793	0.899957	0
B	G	0.210234	0.885271	0.158633
A	E	0.880924	0.350553	0.08591
C	F	0	0.670003	0.124991
A	E	0.206893	0.911973	0.828934
A	Y	0.42218	0.776086	0.768008
B	E	0	0	0.459408
A	G	0.268925	0.820215	0
Z	F	0.486352	0	0.598075
A	Y	0.798202	0	0.953242
D	E	0	0	0.693203
Z	F	0	0	0.48644
Z	G	0.125062	0.329676	0.611847
Z	F	0	0.670573	0.487335
Z	G	0.368767	0.630627	0.296791
B	E	0.300346	0.566153	0.686576
A	G	0	0	0
B	F	0.466983	0	0.47518
Z	H	0.026315	0.432933	0.602947
Z	E	0.422208	0	0.720712
A	E	0.648336	0.445028	0
B	F	0.861827	0	0.186541
C	F	0.101753	0.825673	0.118915
A	Y	0	0.379751	0.785889
Z	F	0.396188	0	0.600766
A	G	0.460702	0	0.716125
C	F	0.529767	0.470182	0
Z	E	0.342114	0.517669	0.168193
A	Y	0.456797	0.47183	0.715158
A	E	0.491418	0.30533	0
Z	E	0.04331	0	0
C	E	0	0.654784	0
C	E	0.865824	0.483089	0.144758
B	G	0	0.555442	0.416804
A	G	0.186093	0.351013	0.231584
Z	F	0	0	0.191644
B	F	0.404647	0	0.996379
B	E	0	0.258583	0
Z	E	0.929612	0	0.90892
Z	E	0.548131	0	0.634505
Z	F	0	0.93674	0
A	G	0.193622	0.369878	0.872339
B	F	0	0.862581	0
B	F	0.681427	0	0
Z	H	0.35138	0	0.528563
B	E	0	0	0.122844
Z	F	0.920615	0.543772	0
C	Y	0.685835	0.131081	0.54691
D	E	0.590411	0.777647	0.057688
A	F	0	0	0
B	F	0.547697	0.030511	0
A	E	0	0.546328	0.430962
A	E	0.322698	0.91857	0
Z	E	0	0.107575	0.706949
Z	G	0	0.836577	0
B	E	0.410293	0.873745	0.670647
Z	E	0	0	0.256201
A	E	0	0	0
A	F	0	0	0.650233
Z	Y	0.753343	0.784901	0.505339
Z	E	0	0.503197	0
Z	F	0.631397	0	0
Z	F	0	0.362882	0.212493
A	E	0	0.568291	0.686275
B	F	0.524852	0.469765	0.072168
Z	E	0	0	0.39667
Z	G	0.32128	0.525843	0
C	E	0.810708	0.833762	0.272925
B	G	0.393859	0.753637	0.203474
A	E	0.614335	0.352512	0.689132
B	F	0.770782	0.318973	0
B	F	0.013256	0.920481	0.006271
Z	G	0.355149	0.808977	0.364655
A	Y	0.34888	0.312475	0
B	E	0	0	0.089997
A	E	0.662919	0.238113	0.697474
A	E	0.545772	0.734347	0.237604
Z	G	0.663788	0.238342	0
Z	Y	0.329939	0	0.095832
Z	G	0.656695	0.009217	0.667169
Z	E	0.573981	0	0.103668
Z	F	0.201927	0	0.068478
Z	E	0.819823	0.482661	0.491365
Z	Y	0.419232	0.259459	0.453671
A	E	0.242022	0.944723	0.613454
B	F	0.881043	0.375565	0
Z	Y	0	0.523372	0.59299
A	G	0	0.502965	0
A	F	0.749012	0.780608	0
A	F	0.493151	0.934535	0.202462
A	E	0.702995	0.207978	0.37627
Z	Y	0.326876	0.529991	0.381821
Z	F	0.677602	0.034076	0
A	Y	0.66258	0.008643	0.802753
A	Y	0.998546	0.916255	0.088055
B	E	0.332194	0.428078	0.833902
B	G	0.478837	0.709393	0.561768
A	E	0.335461	0	0.588021
Z	E	0	0	0
A	E	0	0	0.494425
B	E	0.002813	0.853135	0.303224
A	F	0	0.957085	0
A	Y	0.766519	0.764987	0
B	E	0.664977	0	0.425654
C	E	0.156964	0.553784	0
Z	Y	0	0.983456	0
A	F	0.456863	0	0.779657
A	E	0.427283	0.963178	0.578157
B	G	0	0.534474	0.527679
B	Y	0	0.231683	0.574967
Z	F	0	0	0.419508
D	F	0.093233	0.961478	0.913567
A	Y	0	0.076031	0.8359
B	Y	0	0.49055	0.105524
Z	H	0.837626	0.161144	0
A	F	0	0.588457	0.536534
Z	E	0.191895	0.97796	0
Z	Y	0.541348	0.345189	0.629473
A	E	0.519296	0.668205	0
Z	Y	0.487734	0.255282	0
B	Y	0	0.842486	0
Z	Y	0.263324	0.847153	0.099952
B	Y	0	0.738102	0.609828
Z	Y	0.552706	0.654332	0
D	Y	0.915141	0	0
Z	Y	0.257204	0	0
Z	G	0.370663	0.880165	0.51945
C	E	0.710017	0	0.027671
A	F	0.837568	0.639869	0
A	G	0	0.445345	0.751221
Z	Y	0.747801	0.141026	0.758738
A	G	0.483017	0.602546	0.141714
A	G	0.172507	0	0.857693
Z	Y	0.108899	0	0.251631
Z	F	0	0.400761	0.346789
B	E	0.284164	0	0.555629
Z	E	0.447993	0.589723	0.188044
A	E	0	0.660249	0.118964
A	Y	0.553376	0	0.37387
B	H	0.147313	0.797151	0.346867
B	F	0.96925	0.180368	0
B	Y	0.198578	0	0
A	E	0.683414	0.532794	0.308079
A	G	0.211441	0	0.519448
D	E	0	0.028246	0.409226
A	G	0.247455	0.295473	0.933461
B	E	0.317108	0.466064	0.274651
Z	E	0	0.812295	0.671346
Z	F	0.019611	0.847412	0.627068
A	G	0	0.079191	0
Z	E	0.959413	0.407164	0.237911
C	E	0	0.868947	0
B	F	0	0.686681	0
A	F	0	0.375411	0.78165
A	Y	0	0.590033	0
B	E	0.690924	0.075429	0
A	E	0.628003	0.049461	0.598305
Z	Y	0.166069	0.304375	0.823124
Z	E	0.527533	0.669411	0
A	G	0	0.903146	0.59762
B	Y	0.572268	0	0.197505
A	F	0.768457	0.215084	0.517454
C	E	0.249076	0	0.335267
Z	E	0.852782	0.614824	0.3832
Z	E	0.088052	0	0.744875
A	H	0	0	0.761861
Z	G	0.607713	0	0.499852
C	E	0.855064	0	0.632866
Z	H	0.524134	0.364299	0.394777
B	Y	0	0	0.171576
A	Y	0.651944	0	0.647447
Z	F	0	0	0
Z	G	0.062652	0.513782	0.654836
Z	Y	0.907076	0.408509	0.345777
A	E	0	0	0.578191
C	E	0.148414	0	0.707101
Z	E	0.930712	0.765072	0.221882
Z	Y	0	0.736228	0
Z	F	0	0.532794	0
A	F	0	0.141621	0
A	E	0.701269	0	0
Z	G	0.163408	0.862975	0.797568
A	Y	0	0	0.408963
A	F	0	0.947631	0.518788
A	H	0.16641	0.224755	0.541186
D	E	0.542745	0.807167	0
B	E	0	0	0.15679
C	F	0	0	0.370753
A	Y	0.376461	0.373043	0
Z	G	0	0	0.889445
D	F	0	0.117978	0.903281
Z	E	0	0.501449	0.206937
Z	E	0.884336	0	0.481675
B	E	0.290348	0.449182	0
B	Y	0	0	0.691321
D	E	0.815169	0.641275	0
Z	F	0.543445	0.605404	0
A	G	0.213235	0	0
Z	Y	0.003643	0	0.773053
B	E	0.475577	0.488861	0.746562
C	E	0.651179	0.694877	0.184193
Z	Y	0.255753	0.33127	0
C	E	0.16712	0.435158	0
C	E	0.775887	0.467849	0
B	Y	0	0	0.230497
Z	H	0.278772	0.448393	0.661366
A	G	0.081643	0.59462	0.860377
C	Y	0	0.664142	0.443205
B	F	0.045284	0.529685	0
C	Y	0.331621	0.459942	0.410878
Z	Y	0	0.565276	0
A	Y	0.344647	0	0.441808
A	Y	0.258379	0.59211	0.991546
B	F	0.002165	0.885517	0.732236
A	Y	0.464571	0	0
B	E	0.84836	0.450009	0.164861
A	Y	0.332176	0.335561	0.663428
B	Y	0.237452	0	0.176246
Z	G	0	0.175005	0.797702
A	Y	0.272892	0.729348	0
A	Y	0	0.894255	0.553617
A	Y	0.377463	0.173152	0
B	E	0	0.653201	0.462213
A	F	0.475876	0.849774	0.400943
Z	F	0.310403	0.883212	0
C	E	0.595393	0.726652	0
A	G	0	0	0.516848
Z	G	0	0	0
A	F	0.29394	0	0.340138
Z	G	0.653229	0.578834	0.591481
C	E	0.840653	0.747988	0
A	Y	0	0	0.729777
A	Y	0.729345	0.544511	0.24514
Z	F	0	0.59273	0
C	E	0	0.538468	0.159051
B	F	0.53463	0	0
Z	E	0	0.219623	0.552244
B	Y	0	0.971091	0
C	E	0	0	0.194252
A	G	0.549336	0.378822	0.261139
Z	Y	0.443109	0.323211	0.150298
A	E	0	0.791406	0.70824
B	H	0.485565	0.728035	0.273049
B	F	0.123909	0.365771	0
C	Y	0.80969	0	0.902396
Z	F	0.134713	0.742272	0.321235
B	F	0	0	0.45686
B	Y	0.23376	0.870177	0.135676
D	F	0.623443	0	0.054208
C	E	0.701845	0.96609	0.726569
B	Y	0.204817	0.861271	0
A	E	0	0	0
A	G	0.655386	0.753106	0.310369
Z	E	0	0.662408	0.461524
Z	Y	0.23492	0.448689	0
Z	E	0.766229	0	0.409765
D	Y	0	0.114324	0.50326
A	G	0.694636	0.119021	0.611822
A	F	0.078662	0.385764	0.938782
B	Y	0	0.343844	0.335842
A	Y	0.924945	0.372809	0.598403
Z	Y	0	0.626166	0
Z	G	0	0	0
Z	Y	0.794796	0	0.747264
Z	F	0.502373	0	0.839013
B	G	0.657177	0.611445	0.297634
Z	E	0.32089	0	0.261624
A	F	0	0.411832	0.813143
A	F	0	0.535636	0.122475
B	Y	0	0.336989	0
Z	Y	0.732819	0.295938	0.459819
Z	Y	0	0.641634	0
C	F	0.522267	0.385435	0.340602
Z	Y	0	0.372582	0.08512
Z	F	0	0.402289	0
B	F	0.778758	0	0
A	H	0.679415	0.043005	0.576652
A	Y	0	0	0.043467
B	E	0.952116	0.375256	0.523555
Z	F	0	0.880467	0.153619
A	H	0.359371	0.197249	0.810129
A	Y	0.409218	0.780966	0.327926
A	H	0.374439	0	0.55032
Z	F	0.117889	0	0.35241
Z	E	0.369176	0	0
Z	F	0	0	0
Z	H	0.19556	0	0.178574
A	G	0.301278	0.915105	0.227932
Z	E	0	0.938079	0
Z	F	0.518501	0.288049	0
C	E	0.178458	0	0
Z	Y	0.573428	0	0.242379
Z	Y	0.529421	0.172747	0.672905
C	F	0.861186	0.223368	0.926401
B	Y	0.04507	0.660551	0.52412
Z	F	0	0.835674	0
A	E	0.187244	0	0.702516
Z	F	0	0	0.401139
C	F	0.39041	0	0.330997
A	Y	0.453737	0.691639	0
Z	Y	0.785959	0.27435	0.186683
A	F	0.243806	0.575832	0.684959
A	F	0	0.737595	0.732148
Z	Y	0.152835	0.451715	0.16687
Z	G	0.019915	0.74878	0.446998
D	G	0	0.703216	0.089728
Z	Y	0.40497	0	0
A	H	0.508937	0	0
Z	H	0.609488	0.146177	0.732437
C	Y	0.053012	0.829585	0
Z	E	0.328103	0.484151	0.830646
Z	F	0.431171	0	0.565394
Z	E	0.992073	0.023828	0.127456
B	G	0	0.120944	0.995309
Z	Y	0.598325	0	0.234901
B	E	0.369535	0.270647	0.67673
B	E	0.815348	0	0.357352
Z	F	0.481817	0.124599	0
A	F	0	0.47412	0
A	E	0	0	0.935819
Z	Y	0	0	0.208656
Z	F	0.966854	0.069663	0.858541
A	Y	0.508412	0.44864	0
A	E	0	0.492604	0.235073
A	G	0.071898	0	0
A	F	0.384535	0	0.981406
C	F	0.648762	0	0.727989
B	F	0.613071	0.665259	0.238359
A	G	0.280098	0.920937	0.514191
A	G	0	0.151302	0.353253
B	F	0.151765	0	0
C	F	0.189934	0	0.734183
C	H	0.29698	0.582019	0.029609
A	Y	0.242519	0.473796	0.65493
B	Y	0.224176	0.64748	0.40638
Z	E	0	0.171213	0.867565
A	Y	0	0	0.773579
Z	E	0.724914	0.317937	0
D	E	0	0.544922	0.459482
A	G	0.71454	0.299017	0.442823
B	Y	0.859631	0	0.790217
B	E	0	0.678399	0.673952
B	H	0.641072	0	0.302164
B	E	0.838197	0	0.314089
B	E	0.888278	0.365576	0.92892
D	Y	0	0	0.066662
A	F	0.330172	0.311099	0.633651
Z	F	0.850665	0.417293	0
Z	E	0	0.788451	0
Z	E	0.0279	0.81118	0
Z	Y	0.588928	0	0
A	Y	0	0.134805	0
B	F	0.322137	0	0
Z	E	0.403416	0.130607	0.218322
Z	E	0.241584	0.760202	0.179651
B	E	0.757428	0	0.365843
A	G	0	0.755692	0.480871
B	F	0.196339	0	0.578108
